CCNum,Trans_date_Time,Attrition_Flag,Surname,Age,Gender,CreditScore,Geography,Tenure,Education_Level,Income_Category,Card_Category,Credit_Limit,Total_Trans_Amt,Total_Trans_Ct,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,is_fraud,Exited
717146208,06/01/2019 07:30,Attrited Customer,Wang,59,F,713,Germany,7,Graduate,Less than $40K,Blue,4257,2828,50,147687.24,1,1,1,121592.5,0,0
719028783,06/01/2019 07:30,Existing Customer,Reynolds,42,F,597,Spain,2,Graduate,Less than $40K,Blue,3422,4486,74,0,2,1,1,4700.66,0,0
713274183,06/01/2019 07:30,Existing Customer,Hales,45,F,635,France,3,Graduate,Less than $40K,Blue,4977,4182,85,127009.83,1,1,0,161909.95,0,0
789218433,06/01/2019 07:31,Existing Customer,Y?an,33,F,599,Germany,1,Unknown,$40K - $60K,Blue,1438.3,4528,86,124737.96,1,0,1,90389.61,0,0
790139583,06/01/2019 07:32,Existing Customer,Rowley,39,F,496,Spain,0,Graduate,Less than $40K,Blue,1438.3,4386,64,179356.28,2,1,0,2919.21,0,1
720218658,06/01/2019 07:33,Existing Customer,Chia,40,F,759,Spain,8,Unknown,Unknown,Blue,3369,4501,96,0,2,1,1,99086.74,0,1
747074058,06/01/2019 07:34,Existing Customer,Moore,47,F,757,Germany,1,Unknown,Unknown,Blue,7114,4758,81,127320.36,3,1,0,163170.32,0,0
719170683,06/01/2019 07:34,Existing Customer,Copeland,38,M,564,Spain,0,Unknown,$80K - $120K,Blue,10972,4401,73,125175.58,1,1,1,72757.33,0,0
708753633,06/01/2019 07:36,Existing Customer,Rishel,45,F,561,France,6,Doctorate,$40K - $60K,Blue,1438.3,4462,77,186788.96,2,1,0,73286.8,0,0
710780883,06/01/2019 07:37,Existing Customer,Wan,48,F,702,France,3,Uneducated,$40K - $60K,Blue,2446,4610,78,148556.74,1,0,1,146056.29,0,0
785237958,06/01/2019 07:37,Attrited Customer,Eluemuno,45,M,678,Germany,8,College,$60K - $80K,Blue,3439,2661,35,128644.46,1,0,0,167673.37,0,0
711333933,06/01/2019 07:38,Existing Customer,Hsia,56,F,707,France,7,Post-Graduate,$40K - $60K,Blue,3005,4586,72,127476.73,2,1,1,146011.55,0,0
710797833,06/01/2019 07:38,Existing Customer,Kelly,50,F,610,France,9,Graduate,Less than $40K,Blue,2033,4360,95,159561.93,1,0,1,103381.47,0,0
720154533,06/01/2019 07:40,Existing Customer,Muir,53,F,744,France,1,Graduate,Less than $40K,Blue,2415,5063,78,112419.92,1,1,1,83022.92,0,0
719123958,06/01/2019 07:40,Attrited Customer,McIntyre,40,M,598,France,8,Unknown,$60K - $80K,Blue,5051,2137,45,129991.76,2,0,1,46041.08,0,0
780942633,06/01/2019 07:41,Existing Customer,Donaldson,49,M,562,Spain,5,High School,Unknown,Blue,3519,3552,68,0,1,0,1,182843.24,0,0
720034983,06/01/2019 07:42,Existing Customer,Wright,26,M,621,Spain,2,Unknown,Less than $40K,Silver,10254,4258,68,0,2,1,1,171364.18,0,1
717307158,06/01/2019 07:43,Existing Customer,Uvarova,48,F,659,France,3,Unknown,Less than $40K,Blue,1853,5331,79,0,1,1,0,183399.12,0,0
708876183,06/01/2019 07:43,Existing Customer,Doherty,51,M,722,Germany,6,High School,$60K - $80K,Silver,28673,3722,69,89175.06,2,0,1,152883.95,0,0
712660308,06/01/2019 07:44,Attrited Customer,Allen,44,F,606,France,3,High School,Less than $40K,Blue,1895,2472,40,0,2,1,0,50560.45,0,0
715958583,06/01/2019 07:45,Existing Customer,Ma,56,F,603,Spain,5,High School,Less than $40K,Blue,2041,3588,63,162390.52,2,1,0,54702.66,0,1
771546708,06/01/2019 07:45,Existing Customer,Tucker,46,F,506,Germany,3,Graduate,Less than $40K,Blue,1438.3,5013,81,190353.08,1,1,0,78365.75,0,0
711252258,06/01/2019 07:46,Existing Customer,Ch'eng,54,F,715,France,8,High School,Less than $40K,Blue,1572,4148,54,0,2,1,0,68666.63,0,0
772585008,06/01/2019 07:46,Existing Customer,Hs?,48,F,690,France,2,High School,Unknown,Blue,3187,5111,90,0,2,1,0,151375.73,0,0
751143858,06/01/2019 07:47,Existing Customer,H?,59,F,644,France,10,High School,Unknown,Blue,7427,4636,91,139180.97,1,1,1,19959.67,0,0
708824958,06/01/2019 07:48,Existing Customer,Chimaijem,50,F,589,France,8,High School,Less than $40K,Blue,1460,4265,63,114435.47,1,1,0,26955.72,0,0
819612933,06/01/2019 07:48,Existing Customer,Esomchi,52,M,592,France,5,Graduate,$80K - $120K,Blue,25410,5472,70,149950.19,1,1,1,76267.59,0,0
712804383,06/01/2019 07:49,Existing Customer,Lorenzo,56,F,632,France,4,College,Less than $40K,Blue,2143,4684,82,126115.6,1,1,0,100998.5,0,0
790149483,06/01/2019 07:50,Existing Customer,Pirogov,42,M,577,Germany,7,Uneducated,$40K - $60K,Blue,8566,4195,89,111396.97,1,0,1,191070.01,0,0
712121508,06/01/2019 07:51,Existing Customer,Larkin,43,M,588,France,3,Uneducated,$60K - $80K,Blue,1438.3,5200,89,115007.08,1,0,0,176858.5,0,0
778853358,06/01/2019 07:51,Existing Customer,Eddy,59,F,617,France,6,College,Less than $40K,Blue,3297,4783,91,102141.9,1,1,1,45325.26,0,1
716512383,06/01/2019 07:52,Existing Customer,Sells,39,F,668,Spain,3,High School,Less than $40K,Blue,2816,4817,87,133686.52,1,1,0,190958.48,0,0
823548858,06/01/2019 07:54,Attrited Customer,Crawford,53,F,810,France,9,Graduate,Unknown,Blue,10533,2585,48,120879.73,2,0,1,78896.59,0,0
712144158,06/01/2019 07:56,Attrited Customer,Bezrukov,53,F,767,Spain,5,Graduate,Less than $40K,Blue,2370,2164,45,0,1,1,0,121964.46,0,0
824560758,06/01/2019 08:02,Attrited Customer,Mancini,35,F,718,Spain,10,Graduate,Less than $40K,Blue,1678,2475,61,82321.88,1,0,1,11144.4,0,1
757710783,06/01/2019 08:03,Attrited Customer,Iadanza,36,F,589,Spain,4,Graduate,Less than $40K,Blue,1493,2516,63,0,2,1,0,144181.48,0,0
713081583,06/01/2019 08:03,Existing Customer,Wilkinson,51,F,778,Spain,5,Unknown,Less than $40K,Blue,2350,4647,86,116474.28,2,1,1,32757.55,0,0
710481333,06/01/2019 08:03,Attrited Customer,P'eng,50,F,724,France,3,High School,Less than $40K,Blue,2690,2272,57,132352.69,1,1,0,80320.3,0,0
721060083,06/01/2019 08:04,Existing Customer,St Clair,42,F,477,Germany,4,College,Unknown,Blue,7226,4653,71,182491.57,1,1,0,185830.72,0,0
713759583,06/01/2019 08:06,Existing Customer,Preston,54,F,580,France,6,High School,Less than $40K,Blue,3173,4883,71,0,2,1,1,160095.31,0,0
717547383,06/01/2019 08:06,Existing Customer,Findlay,43,F,566,Spain,2,Graduate,Less than $40K,Blue,2890,4233,77,120787.18,2,1,1,52198.84,0,0
711683358,06/01/2019 08:07,Attrited Customer,Nixon,46,F,711,France,3,High School,Less than $40K,Blue,3313,2135,44,130181.47,2,1,0,31811.44,0,0
710044308,06/01/2019 08:08,Existing Customer,Gorshkov,40,F,706,Germany,5,Graduate,$40K - $60K,Blue,2625,2480,47,88348.43,2,1,1,104181.78,0,0
713101383,06/01/2019 08:09,Existing Customer,Chukwubuikem,44,F,703,Spain,6,Unknown,$40K - $60K,Blue,1834,5402,87,0,2,1,1,67667.19,0,1
757685733,06/01/2019 08:09,Existing Customer,Medvedeva,43,F,679,Germany,2,Graduate,Less than $40K,Blue,3226,5066,75,146186.28,2,1,1,193974.47,0,0
717823383,06/01/2019 08:10,Existing Customer,Chukwuhaenye,56,M,603,France,7,Unknown,$60K - $80K,Blue,3426,4268,81,0,1,1,0,198055.94,0,0
796029483,06/01/2019 08:10,Existing Customer,Endrizzi,49,F,598,Spain,0,Graduate,Less than $40K,Blue,2174,3890,78,104488.17,1,0,1,43249.67,0,0
710099358,06/01/2019 08:11,Existing Customer,Ch'ang,60,F,836,Germany,4,Unknown,$40K - $60K,Blue,3959,4935,92,109196.67,2,1,0,55218.02,0,0
713872008,06/01/2019 08:11,Existing Customer,Piccio,49,F,687,France,7,High School,Less than $40K,Blue,2215,4656,72,80538.56,1,1,0,131305.37,0,0
788802483,06/01/2019 08:11,Existing Customer,Lockington,47,F,704,Germany,4,Uneducated,Less than $40K,Blue,2814,4766,87,109026.8,2,1,1,43117.1,0,0
817988433,06/01/2019 08:11,Existing Customer,Seleznyov,56,M,605,Germany,2,Unknown,$60K - $80K,Blue,6941,4097,78,61319.63,1,0,1,186655.11,0,0
823554783,06/01/2019 08:14,Existing Customer,Weston,44,F,516,France,9,College,Unknown,Blue,3269,5022,85,0,2,0,1,33266.29,0,0
710643183,06/01/2019 08:15,Existing Customer,Groom,42,F,572,France,2,High School,Less than $40K,Blue,3172,4163,83,0,2,1,1,555.28,0,0
779859558,06/01/2019 08:17,Attrited Customer,Manfrin,54,F,557,France,6,High School,Less than $40K,Blue,2452,2398,29,177822.03,1,1,0,150944.31,0,0
798238008,06/01/2019 08:17,Existing Customer,Robertson,36,F,443,Germany,4,Uneducated,Less than $40K,Blue,5070,4644,85,110939.3,1,1,0,72846.58,0,1
811974483,06/01/2019 08:20,Existing Customer,Ch'ang,56,M,604,Germany,7,Graduate,$40K - $60K,Blue,1466,5110,86,165413.43,1,1,1,35279.74,0,0
778471758,06/01/2019 08:22,Existing Customer,Lucchesi,52,F,483,France,1,Graduate,Less than $40K,Blue,2427,4663,85,77805.66,1,1,1,2101.89,0,0
718513233,06/01/2019 08:22,Existing Customer,Cambage,59,M,702,France,3,Graduate,$120K +,Blue,17999,4740,78,0,2,0,0,94949.84,0,1
718147233,06/01/2019 08:23,Existing Customer,Tan,44,F,670,Spain,3,High School,$40K - $60K,Blue,4553,4999,95,175575.95,2,1,0,99061.75,0,1
713700258,06/01/2019 08:25,Existing Customer,Tao,55,F,804,Spain,3,Post-Graduate,Unknown,Blue,2953,4644,79,124197.22,1,1,0,74692.06,0,1
780670083,06/01/2019 08:25,Attrited Customer,Hsieh,39,F,850,France,3,Unknown,$40K - $60K,Blue,4363,2596,48,0,2,1,0,116692.8,0,0
711438033,06/01/2019 08:26,Existing Customer,Burdekin,57,F,554,France,10,Graduate,Less than $40K,Blue,1894,5750,73,160132.75,1,1,0,32824.15,0,0
712253058,06/01/2019 08:26,Existing Customer,Longo,48,F,588,Germany,7,High School,Less than $40K,Blue,2097,4189,83,70258.88,2,1,0,139607.61,0,0
713519508,06/01/2019 08:27,Existing Customer,Maughan,47,M,758,Germany,4,High School,$60K - $80K,Blue,1983,5065,80,162657.64,2,1,1,115525.13,0,0
789992733,06/01/2019 08:27,Existing Customer,Franz,50,F,787,Germany,0,Unknown,Less than $40K,Blue,2210,4937,75,132217.45,1,1,0,20955.03,0,1
710110683,06/01/2019 08:27,Existing Customer,Piazza,52,M,582,Spain,9,College,$60K - $80K,Blue,7879,4844,83,148042.97,2,1,0,52341.15,0,0
720260433,06/01/2019 08:28,Existing Customer,Morant,46,F,633,Spain,4,High School,$40K - $60K,Blue,3336,5577,95,92855.02,1,1,1,159813.18,0,1
714148758,06/01/2019 08:28,Existing Customer,Becher,34,F,766,Germany,9,Post-Graduate,Less than $40K,Blue,1726,5228,68,129289.98,1,1,0,169935.46,0,1
715522233,06/01/2019 08:29,Existing Customer,Lombardi,45,F,564,Spain,9,Doctorate,Less than $40K,Blue,2917,4878,92,100252.18,1,1,1,146033.52,0,0
712790358,06/01/2019 08:30,Attrited Customer,Loton,39,F,602,Spain,3,Uneducated,Unknown,Blue,3023,2219,44,107592.89,2,0,1,153122.73,0,0
714943233,06/01/2019 08:30,Existing Customer,Conti,49,M,649,France,3,Doctorate,$40K - $60K,Blue,1915,3911,80,113096.41,1,1,1,60335.24,0,0
789579033,06/01/2019 08:31,Existing Customer,Sani,43,M,679,Spain,7,Graduate,$40K - $60K,Blue,4878,5021,84,0,2,1,1,163757.29,0,0
708952758,06/01/2019 08:31,Existing Customer,Lori,41,F,639,Spain,7,College,Less than $40K,Blue,2066,4887,76,149940.04,2,0,0,156648.81,0,1
721374033,06/01/2019 08:33,Existing Customer,Wong,53,F,790,Germany,8,High School,$40K - $60K,Blue,2164,4341,69,121438.58,1,1,1,176471.78,0,1
808891983,06/01/2019 08:36,Existing Customer,Lombardi,42,F,565,France,9,Graduate,Less than $40K,Blue,6250,4042,60,0,2,1,0,5388.3,0,0
794516508,06/01/2019 08:37,Existing Customer,Obialo,43,F,478,France,2,High School,Less than $40K,Blue,1484,4838,81,0,1,0,1,93332.64,0,1
714032883,06/01/2019 08:37,Existing Customer,Mazzi,45,M,825,France,3,College,$40K - $60K,Blue,4718,4598,80,148874.01,2,0,1,71192.82,0,0
778722033,06/01/2019 08:41,Existing Customer,Von Doussa,44,F,528,Spain,0,Uneducated,Less than $40K,Blue,2275,5626,77,68138.37,1,1,1,170309.19,0,0
823578483,06/01/2019 08:43,Existing Customer,Miller,44,F,577,Spain,5,High School,Less than $40K,Blue,1438.3,4429,78,110080.3,1,1,1,109794.31,0,0
715148658,06/01/2019 08:45,Existing Customer,Miracle,51,F,663,France,7,Graduate,Less than $40K,Blue,3683,4684,86,0,2,1,1,166310.82,0,0
709669533,06/01/2019 08:46,Existing Customer,Su,38,F,505,Germany,5,High School,Less than $40K,Blue,2722,4488,88,114268.85,2,1,1,126728.27,0,0
787467858,06/01/2019 08:47,Existing Customer,Wyatt,43,M,633,Germany,6,High School,$80K - $120K,Silver,34516,4081,54,117412.35,1,0,0,30338.94,0,0
708671733,06/01/2019 08:48,Existing Customer,Anayolisa,48,M,586,France,6,Graduate,$60K - $80K,Blue,2072,4091,71,0,2,1,1,37935.83,0,0
709790058,06/01/2019 08:48,Existing Customer,Wade,53,M,850,France,9,Graduate,$120K +,Blue,6383,4985,87,0,2,0,0,25329.48,0,0
712714008,06/01/2019 08:50,Existing Customer,Enemuo,39,F,629,Germany,1,Unknown,$40K - $60K,Blue,2725,4714,81,35549.81,2,0,0,49676.33,0,0
715191258,06/01/2019 08:51,Existing Customer,Bruno,47,F,744,France,9,Unknown,Unknown,Blue,2675,4138,64,0,2,1,1,169498.61,0,1
757722708,06/01/2019 08:52,Existing Customer,Greece,42,M,750,France,7,College,$60K - $80K,Blue,1438.3,4246,83,136492.92,3,1,1,26500.29,0,1
718086783,06/01/2019 08:52,Existing Customer,Yang,50,M,637,Germany,3,Uneducated,$120K +,Blue,13478,4738,56,123675.69,1,1,1,166458.41,0,0
815253708,06/01/2019 08:53,Existing Customer,Brown,46,F,575,France,1,High School,Less than $40K,Blue,2841,4144,73,139532.34,1,1,0,181294.39,0,0
715083633,06/01/2019 08:54,Existing Customer,Anderson,33,F,671,Spain,1,Uneducated,Less than $40K,Blue,1830,5271,76,178713.98,1,1,1,21768.21,0,0
792098883,06/01/2019 08:55,Existing Customer,Johnston,37,M,571,France,5,Doctorate,$120K +,Blue,2360,3696,82,0,2,0,0,72849.29,0,0
711873858,06/01/2019 08:56,Existing Customer,Zakharov,43,M,590,France,1,High School,$60K - $80K,Blue,3717,4667,91,89086.31,1,1,0,24499.97,0,0
713931258,06/01/2019 08:57,Attrited Customer,Golibe,56,F,619,Spain,3,Graduate,Less than $40K,Blue,1438.3,1988,42,96143.47,1,0,0,98994.92,0,0
787591008,06/01/2019 08:58,Existing Customer,Nikitina,42,M,640,Germany,5,Uneducated,$60K - $80K,Blue,2289,4955,83,32197.64,1,0,1,141446.01,0,0
801518958,06/01/2019 08:59,Existing Customer,Leonard,56,F,670,France,7,Graduate,Unknown,Blue,5338,4139,69,0,2,1,1,77864.41,0,0
713068833,06/01/2019 08:59,Existing Customer,Burns,44,F,737,France,4,Uneducated,Less than $40K,Blue,1438.3,4687,85,0,2,1,0,115115.32,0,0
710566533,06/01/2019 08:59,Existing Customer,Burtch,40,M,555,Spain,10,Unknown,$60K - $80K,Blue,2276,4159,67,0,2,0,1,168605.96,0,0
789151983,06/01/2019 09:00,Existing Customer,Clark,43,F,742,France,6,Graduate,$40K - $60K,Blue,4091,5244,87,0,2,0,0,38550.4,0,1
766673433,06/01/2019 09:01,Existing Customer,Woodward,45,M,618,Germany,0,Unknown,$80K - $120K,Blue,3798,4512,80,140306.38,1,1,0,160618.61,0,1
807589908,06/01/2019 09:02,Existing Customer,Spencer,47,F,560,France,1,Unknown,Less than $40K,Blue,1778,4189,80,0,2,1,0,3701.63,0,0
708190158,06/01/2019 09:02,Attrited Customer,Chao,38,F,654,France,8,High School,Less than $40K,Blue,2920,2750,41,0,2,1,0,88659.44,0,0
784895358,06/01/2019 09:04,Attrited Customer,Costa,49,F,787,Germany,2,Graduate,Less than $40K,Blue,1938,2870,49,74483.97,2,0,1,44273.91,0,0
710090133,06/01/2019 09:05,Existing Customer,McLachlan,62,F,611,France,7,College,Less than $40K,Blue,4049,3908,80,0,2,0,1,156495.39,0,1
799242033,06/01/2019 09:05,Existing Customer,Hung,45,M,559,Spain,0,Doctorate,$80K - $120K,Blue,1438.3,4598,86,0,1,1,0,182988.94,0,1
719377383,06/01/2019 09:05,Existing Customer,Akhtar,40,M,481,France,8,College,$60K - $80K,Blue,10880,4957,90,152303.66,2,1,1,175082.2,0,0
710371683,06/01/2019 09:05,Existing Customer,Toscani,51,M,753,Germany,5,Doctorate,$60K - $80K,Blue,3451,4097,67,159904.79,1,1,0,148811.14,0,0
719926683,06/01/2019 09:05,Existing Customer,Gray,41,M,675,France,1,High School,$60K - $80K,Blue,20749,4754,77,0,3,1,0,85901.09,0,0
793597833,06/01/2019 09:07,Existing Customer,Warren,49,F,748,Germany,1,Post-Graduate,Less than $40K,Blue,2481,4466,69,99557.94,1,1,0,199255.32,0,0
713739708,06/01/2019 09:07,Existing Customer,Ramsden,61,M,610,Spain,5,High School,$60K - $80K,Blue,2415,4479,71,116886.59,1,0,0,107973.44,0,0
709389558,06/01/2019 09:07,Existing Customer,Bartlett,33,F,580,Spain,9,College,Less than $40K,Blue,1438.3,4641,85,142188.2,2,0,1,128028.6,0,0
811907583,06/01/2019 09:10,Existing Customer,Wenz,45,F,624,Germany,3,Uneducated,Unknown,Blue,7600,4240,67,149961.99,2,1,0,104610.86,0,0
709087983,06/01/2019 09:11,Existing Customer,Kisch,35,F,709,France,8,Doctorate,Less than $40K,Blue,1438.3,5020,94,0,2,1,1,69676.55,0,0
712774908,06/01/2019 09:12,Existing Customer,Mai,41,F,605,France,2,High School,Less than $40K,Blue,2601,5111,83,0,1,0,0,35982.42,0,0
820639908,06/01/2019 09:13,Existing Customer,McGregor,48,F,706,Spain,7,High School,Unknown,Blue,2625,4378,81,0,2,0,1,117939.17,0,0
713497983,06/01/2019 09:13,Existing Customer,Pinto,49,M,567,Spain,8,High School,$60K - $80K,Blue,5578,3459,53,28649.64,1,1,1,95140.62,0,0
713489358,06/01/2019 09:14,Existing Customer,Newman,52,F,747,France,4,Graduate,Less than $40K,Blue,3698,3763,82,81025.6,2,1,0,167682.57,0,0
711381183,06/01/2019 09:16,Existing Customer,Pagnotto,51,F,664,France,1,Unknown,$40K - $60K,Blue,1438.3,4485,85,0,2,1,1,56562.57,0,0
814989933,06/01/2019 09:17,Existing Customer,Williams,45,F,711,France,3,College,Less than $40K,Blue,1795,5575,73,152462.79,1,1,0,90305.97,0,0
711847833,06/01/2019 09:17,Existing Customer,Ndubuisi,42,F,609,France,10,Graduate,Less than $40K,Blue,1933,4833,71,0,1,0,1,109895.16,0,0
772837083,06/01/2019 09:22,Existing Customer,Plummer,41,M,632,Spain,7,Graduate,$120K +,Blue,27169,3906,87,155519.59,1,1,0,1843.24,0,0
713652783,06/01/2019 09:25,Existing Customer,Chimezie,30,F,725,France,1,Unknown,Less than $40K,Blue,2367,5568,90,118851.05,1,1,1,102747.02,0,0
719202708,06/01/2019 09:25,Existing Customer,Nash,54,F,850,France,9,High School,Less than $40K,Blue,5642,4633,84,92899.27,2,1,0,97465.89,0,0
714566133,06/01/2019 09:27,Existing Customer,Onochie,60,F,682,France,4,Graduate,Less than $40K,Blue,3239,4621,91,0,1,0,1,105352.55,0,0
717553683,06/01/2019 09:27,Existing Customer,Rizzo,52,F,797,France,4,Unknown,Less than $40K,Blue,3040,4608,61,75263.7,1,1,0,85801.77,0,0
814987983,06/01/2019 09:28,Existing Customer,Boni,37,F,668,Spain,1,College,$40K - $60K,Blue,3680,4835,77,147904.31,1,1,1,69370.05,0,0
789588933,06/01/2019 09:29,Existing Customer,Davies,44,M,783,Germany,5,Graduate,$60K - $80K,Blue,1787,3912,79,106640.5,1,1,0,176945.96,0,0
714317058,06/01/2019 09:29,Existing Customer,Lu,52,M,766,Germany,4,Graduate,$60K - $80K,Blue,4752,3946,63,90696.78,1,0,1,21597.2,0,0
772271508,06/01/2019 09:30,Attrited Customer,Burrows,46,F,704,Spain,2,Uneducated,Unknown,Blue,1706,2320,42,175509.8,2,1,0,152039.67,0,0
716366208,06/01/2019 09:30,Existing Customer,Ershova,45,F,722,France,6,Uneducated,Unknown,Blue,8103,5221,82,0,2,1,1,111893.09,0,0
710971908,06/01/2019 09:31,Existing Customer,Udokamma,43,M,692,France,7,High School,$60K - $80K,Blue,3764,4898,80,0,2,1,0,195074.62,0,1
711412533,06/01/2019 09:35,Attrited Customer,Aitken,40,F,584,France,2,High School,Less than $40K,Blue,5492,2416,45,114321.28,2,0,0,15959.01,0,0
720593583,06/01/2019 09:35,Existing Customer,Turnbull,39,F,644,Germany,4,Doctorate,Less than $40K,Blue,3554,5152,90,95560.04,1,0,0,72628.84,0,1
720165258,06/01/2019 09:35,Existing Customer,Reilly,44,F,598,Germany,5,High School,Less than $40K,Blue,3170,5357,91,88379.81,3,0,1,64157.24,0,1
716147658,06/01/2019 09:37,Existing Customer,Hardy,49,F,733,Germany,7,Uneducated,Unknown,Blue,2464,4739,86,85915.52,1,1,1,23860.5,0,0
778436283,06/01/2019 09:38,Existing Customer,Brookman,41,M,615,Germany,3,High School,Less than $40K,Blue,3429,4015,76,72309.3,1,1,1,85687.09,0,1
711492258,06/01/2019 09:38,Existing Customer,Kerr,50,M,850,France,2,Graduate,$60K - $80K,Blue,2021,5298,71,0,2,1,0,179451.42,0,0
771106458,06/01/2019 09:38,Existing Customer,McBurney,54,F,521,France,8,College,Less than $40K,Blue,2444,4609,61,0,1,1,1,93180.09,0,0
713183508,06/01/2019 09:39,Existing Customer,Mickey,39,F,675,France,1,High School,Unknown,Blue,2751,4861,82,0,2,1,0,157097.09,0,0
710832108,06/01/2019 09:43,Existing Customer,Harrison,52,F,746,France,3,Unknown,$40K - $60K,Blue,9017,4552,81,0,3,1,1,80344.96,0,1
719940483,06/01/2019 09:43,Existing Customer,Olszewski,51,F,770,France,4,Graduate,$40K - $60K,Blue,2107,4841,88,0,1,1,0,26080.54,0,1
715207458,06/01/2019 09:44,Existing Customer,Chijioke,46,F,618,France,3,Unknown,Less than $40K,Blue,2029,4802,90,133844.22,1,1,1,31406.93,0,0
716839983,06/01/2019 09:47,Existing Customer,Young,48,M,556,France,7,College,$120K +,Blue,32777,4520,75,154872.08,2,1,1,32044.64,0,0
781073733,06/01/2019 09:47,Existing Customer,Bellasis,50,M,749,France,9,Graduate,$120K +,Blue,4607,4793,88,0,2,1,0,132734.87,0,0
757594083,06/01/2019 09:48,Existing Customer,De Mestre,52,F,702,Spain,6,Unknown,Unknown,Blue,23486,4530,74,116121.67,1,1,0,61602.42,0,0
764496708,06/01/2019 09:48,Existing Customer,De Luca,54,F,555,Germany,6,High School,Unknown,Blue,1997,4961,82,107104.5,1,1,1,41304.44,0,1
714080433,06/01/2019 09:49,Existing Customer,Mundy,40,F,587,France,6,College,$40K - $60K,Blue,3144,4758,67,71026.77,1,1,0,57962.41,0,1
757675158,06/01/2019 09:50,Existing Customer,Tung,47,F,639,France,3,Post-Graduate,$40K - $60K,Blue,2725,4904,85,0,1,1,0,42862.82,0,0
715361433,06/01/2019 09:50,Existing Customer,Donahue,53,F,643,France,4,High School,Less than $40K,Blue,1874,4194,78,0,2,1,1,152992.04,0,0
778191933,06/01/2019 09:51,Attrited Customer,Okagbue,45,M,600,France,1,Uneducated,$120K +,Blue,7135,2305,42,0,2,1,1,91193.65,0,0
718792758,06/01/2019 09:52,Existing Customer,Nnaemeka,35,F,651,France,7,Uneducated,Unknown,Blue,3379,5121,80,0,2,1,1,130132.41,0,0
709738008,06/01/2019 09:53,Existing Customer,Verjus,48,F,666,France,4,Unknown,$40K - $60K,Blue,2804,5033,81,0,2,0,0,88751.45,0,0
799020258,06/01/2019 09:53,Existing Customer,H?,44,M,520,France,6,Uneducated,$60K - $80K,Blue,16553,4797,82,145644.05,1,0,0,104118.93,0,0
718152333,06/01/2019 09:54,Attrited Customer,Napolitani,41,F,650,Spain,7,Doctorate,Unknown,Blue,2246,3607,51,129667.77,1,0,0,42028.16,0,0
716324583,06/01/2019 09:55,Existing Customer,Ginikanwa,42,F,564,Germany,3,Uneducated,Unknown,Blue,2875,4577,81,109341.87,1,1,0,75632.78,0,0
