CCNum,Trans_date_Time,Attrition_Flag,Surname,Age,Gender,CreditScore,Geography,Tenure,Education_Level,Income_Category,Card_Category,Credit_Limit,Total_Trans_Amt,Total_Trans_Ct,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,is_fraud,Exited
709531908,01/01/2019 02:02,Existing Customer,Wood,53,M,682,Germany,9,High School,$60K - $80K,Blue,1438.3,2184,53,57929.81,2,0,0,53134.3,0,0
716493408,01/01/2019 02:02,Existing Customer,Hawkins,45,F,484,France,4,Uneducated,Unknown,Blue,15875,1592,37,130114.39,1,1,0,164017.89,0,0
714141108,01/01/2019 02:03,Existing Customer,Sun,52,F,628,Germany,5,High School,Less than $40K,Blue,6703,1388,28,95826.49,2,1,0,155996.96,0,0
708953883,01/01/2019 02:04,Attrited Customer,Yost,53,M,480,Germany,10,Unknown,$80K - $120K,Blue,3212,757,20,129608.57,1,1,0,5472.7,0,1
712608783,01/01/2019 02:06,Existing Customer,Ting,50,M,578,France,4,High School,$80K - $120K,Silver,34516,1504,34,169462.09,1,1,0,112187.11,0,0
820353558,01/01/2019 02:08,Existing Customer,Rowe,41,F,512,France,5,High School,$40K - $60K,Blue,9797,1503,34,0,2,1,1,146457.83,0,0
714964758,01/01/2019 02:08,Existing Customer,Fu,45,F,484,Spain,7,Graduate,$40K - $60K,Blue,10400,1105,28,133868.21,1,1,1,27286.1,0,0
716264358,01/01/2019 02:10,Existing Customer,Ho,53,M,510,France,0,Uneducated,$80K - $120K,Blue,26792,2398,47,0,2,1,1,130553.47,0,0
717296808,01/01/2019 02:12,Existing Customer,Okechukwu,67,F,606,Germany,5,Graduate,Less than $40K,Blue,3006,1661,32,190479.48,2,0,0,179351.89,0,0
712977183,01/01/2019 02:12,Existing Customer,Campbell,57,F,597,Spain,8,Uneducated,$40K - $60K,Silver,19482,1421,22,101993.12,1,0,1,94774.12,0,0
710829108,01/01/2019 02:12,Existing Customer,Ashbolt,59,F,754,Germany,3,Uneducated,$40K - $60K,Blue,3356,999,28,161608.81,1,1,0,8080.85,0,1
779562633,01/01/2019 02:13,Existing Customer,Rozier,45,M,850,Spain,2,Uneducated,$40K - $60K,Blue,5771,1387,18,122311.21,1,1,1,19482.5,0,0
715315833,01/01/2019 02:14,Existing Customer,Hsia,51,M,510,France,2,Graduate,$80K - $120K,Blue,11106,1243,24,0,2,1,1,48071.61,0,0
815500983,01/01/2019 02:14,Existing Customer,Ogbonnaya,59,F,778,Germany,1,Uneducated,Less than $40K,Blue,2890,1860,36,162150.42,2,1,0,174531.27,0,0
719360583,01/01/2019 02:16,Existing Customer,T'ang,53,M,636,France,2,Graduate,$60K - $80K,Blue,3380,1502,25,0,2,1,1,55470.78,0,0
709701558,01/01/2019 02:16,Existing Customer,Cocci,47,M,804,France,4,Graduate,$60K - $80K,Blue,21331,1460,50,0,1,1,1,8546.87,0,1
721148358,01/01/2019 02:17,Existing Customer,Chang,49,F,514,France,8,Uneducated,Unknown,Blue,12860,1348,27,0,2,1,0,95857.18,0,0
779862408,01/01/2019 02:20,Existing Customer,T'ao,49,M,730,France,1,Post-Graduate,$80K - $120K,Blue,6278,1087,33,99010.67,1,1,0,194945.8,0,0
812627208,01/01/2019 02:20,Existing Customer,Ford,60,F,525,Spain,0,College,Less than $40K,Blue,1438.3,1226,33,0,1,0,1,131521.72,0,0
711033408,01/01/2019 02:20,Existing Customer,Marshall,50,F,616,Spain,5,High School,Less than $40K,Blue,9355,1230,28,0,2,0,1,196108.51,0,0
779956608,01/01/2019 02:21,Existing Customer,Tsai,41,F,687,Germany,7,Post-Graduate,Unknown,Blue,20758,1555,32,111388.18,2,1,0,148564.76,0,0
780376683,01/01/2019 02:21,Existing Customer,Onwumelu,57,M,715,France,8,Graduate,$80K - $120K,Blue,14612,1827,24,56214.85,2,0,0,92982.61,0,1
717912483,01/01/2019 02:22,Existing Customer,Graham,43,M,512,France,3,Graduate,$80K - $120K,Blue,27259,1376,35,84327.77,2,1,0,17675.36,0,0
714454758,01/01/2019 02:22,Existing Customer,Golovanov,57,F,479,France,1,Graduate,Less than $40K,Blue,6347,1771,37,0,2,0,0,114996.43,0,0
780466533,01/01/2019 02:22,Existing Customer,Potts,54,M,601,France,8,Doctorate,$120K +,Blue,21592,1873,52,93012.89,1,1,0,86957.42,0,0
715735233,01/01/2019 02:23,Existing Customer,Crawford,51,F,580,Spain,9,Post-Graduate,Less than $40K,Blue,3449,1679,42,61710.44,2,1,0,128077.8,0,0
720476733,01/01/2019 02:23,Existing Customer,Aleshire,47,F,807,France,3,High School,Less than $40K,Blue,6028,1002,22,174790.15,1,1,1,600.36,0,0
715872333,01/01/2019 02:26,Existing Customer,Moran,41,M,616,Spain,6,High School,$120K +,Blue,18214,1344,21,0,2,1,1,43001.46,0,0
712375758,01/01/2019 02:26,Existing Customer,Samsonova,53,M,721,Germany,3,Uneducated,$80K - $120K,Blue,16393,1461,42,107720.64,1,1,1,158591.12,0,0
708868233,01/01/2019 02:27,Attrited Customer,Jenkins,68,M,501,France,10,High School,Less than $40K,Blue,1438.3,760,21,0,2,1,1,47847.19,0,0
718030083,01/01/2019 02:28,Existing Customer,Volkov,59,M,521,France,6,College,$60K - $80K,Blue,7871,1428,22,96423.84,1,1,0,10488.44,0,0
720707283,01/01/2019 02:28,Existing Customer,Chiemezie,48,M,850,Spain,2,Unknown,$80K - $120K,Blue,5288,1777,42,141040.01,1,1,1,5978.2,0,0
771698658,01/01/2019 02:29,Existing Customer,Jude,44,M,759,France,4,Graduate,$60K - $80K,Blue,11376,1302,27,105420.18,1,0,1,121409.06,0,0
748326258,01/01/2019 02:31,Existing Customer,He,48,M,516,Spain,5,College,$80K - $120K,Blue,12302,1483,41,0,1,0,1,146145.93,0,1
770817783,01/01/2019 02:32,Existing Customer,Onuora,47,M,711,France,2,Graduate,$60K - $80K,Silver,34516,1060,27,129022.06,2,1,1,14374.86,0,1
779353083,01/01/2019 02:33,Existing Customer,Ginikanwa,47,M,512,Spain,3,Graduate,$60K - $80K,Silver,34516,1330,32,176666.62,1,1,0,94670.77,0,0
711441333,01/01/2019 02:33,Existing Customer,Ku,43,F,550,France,3,High School,Less than $40K,Silver,10514,1229,27,0,1,1,1,179670.31,0,0
719808558,01/01/2019 02:34,Attrited Customer,McDonald,55,F,608,Spain,3,Graduate,Less than $40K,Blue,1438.3,886,27,89763.84,1,0,0,199304.74,0,1
711551958,01/01/2019 02:34,Attrited Customer,Collins,59,M,618,France,5,Post-Graduate,$60K - $80K,Blue,1438.3,844,24,134954.53,1,1,1,151954.39,0,0
809164083,01/01/2019 02:35,Existing Customer,Hackett,63,M,643,France,5,Graduate,$40K - $60K,Blue,2619,1450,37,0,1,1,0,142513.5,0,1
820596183,01/01/2019 02:36,Existing Customer,Dike,58,M,671,France,2,College,$120K +,Blue,24407,2311,48,106376.85,1,0,1,158264.62,0,0
715999608,01/01/2019 02:36,Existing Customer,Trevisano,53,F,689,Germany,2,High School,Less than $40K,Blue,2377,1378,26,161814.64,2,1,0,169381.9,0,0
710565408,01/01/2019 02:36,Existing Customer,Tan,59,M,603,France,8,Unknown,$80K - $120K,Silver,34516,1033,26,0,2,1,1,169915.02,0,0
805543158,01/01/2019 02:37,Existing Customer,Glassman,52,M,620,France,9,Graduate,$120K +,Blue,11086,1523,40,0,2,0,0,88852.47,0,0
709752183,01/01/2019 02:38,Existing Customer,Miller,48,M,676,France,1,High School,$60K - $80K,Blue,11432,1374,37,63095.01,1,1,1,40645.81,0,0
716479233,01/01/2019 02:38,Existing Customer,Kornilova,43,M,572,Germany,4,High School,$40K - $60K,Blue,13258,1080,21,118287.01,2,0,0,60427.3,0,0
713837058,01/01/2019 02:38,Existing Customer,Watson,48,M,668,Germany,7,College,Less than $40K,Blue,2571,1234,24,106854.21,1,0,1,157959.02,0,1
718876683,01/01/2019 02:41,Existing Customer,Marchesi,43,F,695,France,7,Graduate,Less than $40K,Blue,5781,1600,32,49512.55,1,1,0,133007.34,0,0
770746908,01/01/2019 02:41,Existing Customer,Millar,44,M,730,Spain,9,Unknown,$60K - $80K,Blue,7872,1155,32,0,2,0,0,176576.62,0,0
794843883,01/01/2019 02:42,Existing Customer,Shih,41,M,807,France,1,High School,$80K - $120K,Blue,34516,1353,33,105799.32,2,1,0,34888.04,0,1
803043933,01/01/2019 02:42,Existing Customer,Fuller,44,F,592,France,8,Uneducated,Less than $40K,Silver,11127,1546,25,0,1,1,1,28737.71,0,1
758076408,01/01/2019 02:43,Existing Customer,Hay,50,M,726,France,9,Unknown,$40K - $60K,Blue,1857,1590,43,114722.05,2,1,1,98178.57,0,0
714606558,01/01/2019 02:43,Existing Customer,Yang,60,F,514,Spain,7,Uneducated,Less than $40K,Blue,1913,1448,22,0,1,0,1,125010.24,0,0
778425408,01/01/2019 02:46,Existing Customer,McIntyre,44,M,567,France,2,Graduate,$80K - $120K,Blue,3839,1271,24,0,2,1,1,167984.61,0,0
714171108,01/01/2019 02:47,Existing Customer,Stevenson,48,F,850,France,10,Graduate,$40K - $60K,Blue,2115,1223,20,0,1,1,0,4861.72,0,1
719662458,01/01/2019 02:47,Existing Customer,Poole,44,F,671,Germany,6,Graduate,Less than $40K,Blue,1438.3,1117,29,99564.22,1,1,1,108872.45,0,1
713137233,01/01/2019 02:48,Existing Customer,Bagley,41,M,670,France,4,High School,$80K - $120K,Blue,27756,994,24,170557.91,2,1,0,198252.88,0,0
769425858,01/01/2019 02:49,Existing Customer,Ch'ien,45,M,694,France,9,College,$60K - $80K,Blue,1438.3,1468,26,0,2,1,1,26960.31,0,0
711297483,01/01/2019 02:50,Existing Customer,Cattaneo,47,F,547,Germany,6,Uneducated,Less than $40K,Silver,13878,1658,38,74596.15,3,1,1,85746.52,0,1
788900883,01/01/2019 02:51,Existing Customer,O'Sullivan,51,F,751,Germany,2,Graduate,Less than $40K,Blue,3106,1368,38,96888.39,1,1,0,77206.25,0,1
758348808,01/01/2019 02:51,Existing Customer,Lucas,51,M,594,Germany,3,Graduate,$120K +,Blue,34516,1218,18,130830.22,1,1,0,61048.53,0,0
772336458,01/01/2019 02:52,Attrited Customer,Ringrose,60,F,673,France,1,Uneducated,$40K - $60K,Blue,1438.3,702,12,0,2,0,1,111981.19,0,0
708711483,01/01/2019 02:53,Existing Customer,Freeman,57,M,610,France,0,Unknown,$80K - $120K,Blue,18871,1516,21,0,2,1,0,62232.6,0,0
717906783,01/01/2019 02:54,Existing Customer,Sergeyev,41,M,512,France,1,Graduate,$120K +,Blue,5207,1310,26,0,2,0,1,156105.03,0,0
719437908,01/01/2019 02:54,Existing Customer,Fiore,44,M,767,Germany,3,Post-Graduate,$80K - $120K,Blue,17965,1767,50,119714.25,2,0,1,150135.38,0,0
769433508,01/01/2019 02:56,Existing Customer,Smith,43,M,585,France,5,College,$60K - $80K,Blue,2733,933,25,113978.97,2,0,1,93146.11,0,0
790096533,01/01/2019 02:56,Existing Customer,Dumetochukwu,55,M,763,Germany,6,College,$60K - $80K,Blue,8863,1512,27,100160.75,1,1,0,33462.94,0,1
720997383,01/01/2019 02:56,Attrited Customer,Pacheco,52,M,712,France,2,Uneducated,$80K - $120K,Blue,1857,829,17,0,1,1,1,144375,0,0
787541883,01/01/2019 02:58,Existing Customer,Synnot,44,M,539,Germany,3,Graduate,$80K - $120K,Blue,34516,1120,27,116220.5,3,1,0,55803.96,0,1
709930758,01/01/2019 02:58,Existing Customer,Johnston,41,M,668,France,2,Uneducated,$40K - $60K,Blue,11107,1506,33,0,3,1,0,89048.46,0,1
789830058,01/01/2019 02:59,Existing Customer,Stevens,44,M,703,France,2,Unknown,$80K - $120K,Blue,21573,1384,36,81173.83,2,0,1,162812.16,0,0
710299608,01/01/2019 03:00,Attrited Customer,Grant,53,F,662,Spain,4,Unknown,Less than $40K,Blue,2859,817,30,0,2,1,0,136259.65,0,0
710741208,01/01/2019 03:01,Existing Customer,Tsao,39,M,725,Germany,5,High School,$80K - $120K,Blue,5269,2094,25,116803.8,1,1,0,124052.97,0,0
821797008,01/01/2019 03:01,Attrited Customer,Barnes,49,M,703,France,8,College,$40K - $60K,Blue,1438.3,815,21,105961.68,2,0,1,74158.8,0,0
708874533,01/01/2019 03:04,Attrited Customer,McIntosh,45,F,659,Germany,6,College,Less than $40K,Blue,3387,510,24,117411.6,1,1,1,45071.09,0,1
715341858,01/01/2019 03:06,Existing Customer,Madison,54,M,523,Spain,7,Graduate,$80K - $120K,Blue,1982,1377,49,0,2,1,0,62030.06,0,0
793636308,01/01/2019 03:07,Existing Customer,Ifesinachi,49,M,635,France,10,Uneducated,$80K - $120K,Blue,4645,1193,33,123497.58,1,1,0,131953.23,0,1
713779908,01/01/2019 03:07,Existing Customer,Glazkov,46,F,772,Germany,7,Doctorate,Unknown,Blue,2189,1287,36,152400.51,2,1,0,79414,0,0
712125258,01/01/2019 03:09,Attrited Customer,Dimauro,46,M,545,France,1,High School,$120K +,Blue,2442,701,19,0,2,1,1,199638.56,0,0
709703433,01/01/2019 03:09,Existing Customer,Wieck,47,M,634,Germany,8,Graduate,$60K - $80K,Blue,21304,1770,25,103097.85,1,1,1,157577.29,0,0
721022433,01/01/2019 03:10,Existing Customer,Liao,44,M,739,Germany,8,Doctorate,$60K - $80K,Blue,7577,1409,35,126418.14,1,1,0,134420.75,0,1
710103558,01/01/2019 03:10,Existing Customer,Hughes,50,M,771,Germany,5,Post-Graduate,$120K +,Blue,3234,1354,28,77846.9,1,0,0,99805.99,0,0
715952883,01/01/2019 03:10,Existing Customer,Morrison,73,M,587,Spain,1,High School,$40K - $60K,Blue,4469,1765,34,0,2,1,1,97932.68,0,0
719731458,01/01/2019 03:12,Existing Customer,Matveyeva,56,M,681,France,0,Unknown,$40K - $60K,Blue,2910,1192,27,0,2,0,1,170968.99,0,0
772390908,01/01/2019 03:12,Attrited Customer,Ku,59,M,544,Germany,2,High School,$40K - $60K,Blue,3616,687,17,79731.91,1,1,1,57558.95,0,0
787348608,01/01/2019 03:12,Existing Customer,Cheatham,70,M,696,Spain,8,High School,Less than $40K,Blue,3252,1227,15,0,1,0,0,176713.47,0,0
709485033,01/01/2019 03:12,Existing Customer,Yao,55,F,766,Spain,0,High School,Less than $40K,Blue,2358,1737,26,0,2,0,1,34283.23,0,0
715432608,01/01/2019 03:12,Existing Customer,Kirkland,43,M,727,France,10,Unknown,$60K - $80K,Blue,22322,1348,34,0,2,1,1,198637.34,0,0
799471833,01/01/2019 03:13,Existing Customer,Rose,45,M,671,Germany,6,Uneducated,$120K +,Blue,3133,1435,38,37266.67,2,0,0,156917.12,0,0
714187533,01/01/2019 03:14,Existing Customer,Jess,45,F,693,France,6,Uneducated,$40K - $60K,Blue,3540,1321,28,127992.25,1,1,1,50457.2,0,0
779656908,01/01/2019 03:15,Existing Customer,Welch,40,M,850,Germany,3,Graduate,$40K - $60K,Blue,6990,1479,29,54901.01,1,1,1,140075.55,0,0
788950158,01/01/2019 03:15,Existing Customer,Ifeajuna,36,M,732,Germany,9,College,$80K - $120K,Blue,34516,1283,39,108748.08,2,1,1,65323.11,0,0
778867533,01/01/2019 03:16,Attrited Customer,Morton,59,F,726,Spain,6,Post-Graduate,$40K - $60K,Blue,1438.3,689,23,99906.19,1,1,0,64323.24,0,0
710620383,01/01/2019 03:16,Existing Customer,Rossi,43,M,557,France,6,Unknown,$60K - $80K,Blue,24396,965,17,184686.41,2,1,0,14956.44,0,0
778661358,01/01/2019 03:18,Existing Customer,Reppert,46,F,682,France,0,Unknown,Less than $40K,Blue,2474,1541,40,110654.02,1,0,1,111879.21,0,0
789483333,01/01/2019 03:21,Existing Customer,Kang,41,M,738,Spain,9,Uneducated,$40K - $60K,Blue,5214,1258,23,79019.8,1,1,1,18606.23,0,0
809855808,01/01/2019 03:24,Existing Customer,Ch'iu,51,F,531,Spain,9,Graduate,Less than $40K,Blue,5207,1339,20,99240.51,1,1,0,123137.01,0,0
718464258,01/01/2019 03:25,Existing Customer,Wallis,51,F,498,France,2,Unknown,Less than $40K,Blue,9512,1007,22,0,2,1,1,148528.24,0,0
708528483,01/01/2019 03:26,Existing Customer,Clark,43,F,651,France,7,Graduate,Unknown,Blue,3187,1387,33,0,2,1,0,13898.31,0,0
771809733,01/01/2019 03:27,Attrited Customer,Fielding,64,F,549,Spain,7,High School,$40K - $60K,Blue,3353,960,18,0,1,0,0,81259.25,0,1
719942883,01/01/2019 03:27,Existing Customer,Zetticci,54,M,791,Germany,7,Graduate,$60K - $80K,Blue,2290,1119,18,52436.2,1,1,0,161051.75,0,0
807226683,01/01/2019 03:28,Existing Customer,Dulhunty,48,M,650,Spain,9,Unknown,$40K - $60K,Blue,5279,1642,41,0,2,0,1,191599.67,0,0
717806133,01/01/2019 03:30,Existing Customer,Bevington,40,M,733,Germany,3,Uneducated,$60K - $80K,Blue,23603,1382,31,100337.96,3,1,0,48559.19,0,1
720615708,01/01/2019 03:31,Existing Customer,Boyle,57,M,811,Germany,1,Uneducated,$40K - $60K,Blue,2601,1232,32,149297.19,2,1,1,186339.74,0,0
714511758,01/01/2019 03:31,Existing Customer,Newton,45,M,707,France,8,Graduate,$80K - $120K,Blue,6363,1542,16,0,2,1,0,33159.37,0,0
715050408,01/01/2019 03:35,Existing Customer,Bowman,41,M,712,Germany,4,High School,$80K - $120K,Blue,8029,1094,32,145605.44,1,0,1,93883.53,0,0
721132233,01/01/2019 03:35,Existing Customer,Dubinina,42,F,706,Spain,7,Uneducated,Less than $40K,Blue,2410,1217,30,0,2,1,1,110899.3,0,0
719211558,01/01/2019 03:35,Attrited Customer,Toscani,45,M,756,France,3,Graduate,$60K - $80K,Blue,3401,744,18,0,1,1,1,11199.04,0,1
712069008,01/01/2019 03:37,Existing Customer,Chiazagomekpere,42,F,777,France,10,Uneducated,Less than $40K,Blue,2260,1614,33,0,2,1,0,189992.97,0,0
715996983,01/01/2019 03:37,Existing Customer,Allen,47,M,646,France,6,Uneducated,$80K - $120K,Blue,17682,1747,31,84026.86,1,0,1,164255.69,0,0
773466258,01/01/2019 03:37,Existing Customer,K'ung,48,F,714,France,1,High School,$40K - $60K,Blue,4206,1144,22,0,1,1,0,152167.79,0,1
798983508,01/01/2019 03:39,Existing Customer,Wilsmore,43,M,782,France,8,Graduate,$80K - $120K,Silver,34516,1575,34,0,2,1,1,33949.67,0,0
719117433,01/01/2019 03:39,Existing Customer,Hargreaves,41,M,775,Spain,10,High School,$80K - $120K,Blue,23018,1463,24,0,2,1,1,68143.93,0,0
716451183,01/01/2019 03:42,Existing Customer,Huang,54,F,479,Germany,4,Uneducated,$40K - $60K,Blue,5556,1706,21,138718.92,1,1,1,47251.79,0,1
718621608,01/01/2019 03:42,Attrited Customer,Ch'ien,54,F,807,France,7,High School,Unknown,Blue,6094,909,14,118274.71,1,1,1,25885.72,0,0
715085733,01/01/2019 03:42,Existing Customer,Wallwork,61,M,799,France,8,Graduate,$40K - $60K,Blue,2939,2434,33,174185.98,2,0,1,192633.85,0,0
788977833,01/01/2019 03:45,Existing Customer,Chu,61,M,675,France,7,Uneducated,$80K - $120K,Blue,5362,1876,41,113208.86,2,1,0,34577.36,0,0
720272958,01/01/2019 03:45,Attrited Customer,Kang,48,M,602,Spain,5,High School,$120K +,Blue,27126,1000,25,103907.28,1,1,0,161229.84,0,0
708421833,01/01/2019 03:45,Existing Customer,Davidson,45,F,475,France,8,Graduate,Less than $40K,Blue,3342,1139,30,119023.28,1,1,0,100816.29,0,0
709173108,01/01/2019 03:47,Attrited Customer,O'Donnell,54,F,744,Spain,5,Graduate,Unknown,Blue,2532,799,21,166297.89,1,1,1,181694.44,0,0
709879458,01/01/2019 03:47,Existing Customer,Nnachetam,54,F,588,Spain,10,Doctorate,Unknown,Blue,1900,1881,45,0,2,1,0,79078.91,0,0
715120608,01/01/2019 03:49,Existing Customer,Chidiebele,44,M,703,Germany,9,Graduate,$60K - $80K,Blue,14546,1273,27,63227,1,0,1,137316.32,0,0
770632758,01/01/2019 03:49,Existing Customer,Ahmed,50,F,747,Spain,5,Doctorate,Unknown,Blue,2521,1328,33,94521.17,2,1,0,194926.86,0,0
779078733,01/01/2019 03:49,Existing Customer,Booth,55,M,583,France,7,Doctorate,$60K - $80K,Blue,16427,1579,36,0,2,1,0,51285.49,0,0
771742533,01/01/2019 03:49,Existing Customer,Chuang,48,M,750,Spain,9,Graduate,$40K - $60K,Blue,13068,937,28,112822.26,1,0,0,150401.53,0,1
720250158,01/01/2019 03:50,Existing Customer,Shao,45,M,681,France,3,College,$60K - $80K,Blue,23218,1749,37,0,2,1,1,112491.96,0,0
716458983,01/01/2019 03:50,Existing Customer,Tsao,60,M,773,France,2,High School,$40K - $60K,Blue,3281,1424,29,135903.33,1,1,0,73656.38,0,0
713747733,01/01/2019 03:51,Existing Customer,Tien,55,M,714,France,4,High School,$40K - $60K,Blue,3096,2011,41,125169.26,1,1,1,106636.89,0,0
712270158,01/01/2019 03:52,Existing Customer,Chang,62,F,687,Spain,7,High School,$40K - $60K,Blue,2052,1208,31,0,3,1,0,155853.52,0,1
789562383,01/01/2019 03:54,Existing Customer,Johnson,38,F,511,France,0,High School,Less than $40K,Blue,1438.3,1259,24,149117.31,1,1,1,162599.51,0,0
754897008,01/01/2019 03:54,Existing Customer,French,46,M,627,France,5,High School,$40K - $60K,Blue,9432,1319,26,0,2,1,1,103737.82,0,0
819700533,01/01/2019 03:55,Existing Customer,Efremov,50,M,694,France,10,High School,$120K +,Silver,14938,949,27,0,2,1,0,160990.27,0,0
712890408,01/01/2019 03:56,Existing Customer,Hartley,45,M,616,Spain,6,Uneducated,$60K - $80K,Blue,2221,1338,30,132311.71,1,0,0,15462.84,0,0
720248208,01/01/2019 03:56,Existing Customer,Calabrese,47,M,687,France,8,Post-Graduate,$60K - $80K,Blue,5731,1554,26,0,2,1,0,10334.05,0,0
779749908,01/01/2019 03:56,Existing Customer,Chiu,48,M,712,France,6,College,$60K - $80K,Gold,34516,1350,32,0,2,1,1,190686.16,0,0
717401883,01/01/2019 03:57,Existing Customer,Brennan,35,M,553,France,4,Uneducated,$60K - $80K,Blue,6985,1694,44,118082.89,1,0,0,94440.45,0,0
721509558,01/01/2019 03:58,Existing Customer,Onwuatuegwu,51,M,667,France,1,Graduate,$120K +,Blue,24221,1678,40,119266.69,1,1,1,28257.63,0,0
710572458,01/01/2019 03:59,Existing Customer,Hewitt,36,F,731,France,2,High School,Unknown,Blue,15439,2069,43,0,1,1,1,170034.95,0,1
714576183,01/01/2019 03:59,Existing Customer,Shih,47,M,629,Germany,7,Graduate,$80K - $120K,Blue,21637,1222,23,156847.29,2,1,0,31824.29,0,0
721425558,01/01/2019 04:00,Existing Customer,Balashov,52,M,614,France,4,Graduate,$120K +,Blue,14543,1536,37,137104.47,1,1,0,127166.49,0,1
711109908,01/01/2019 04:00,Existing Customer,Doyle,43,F,438,Germany,8,Uneducated,Less than $40K,Blue,9684,1400,31,78398.69,1,1,0,44937.01,0,0
715203108,01/01/2019 04:02,Existing Customer,Pokrovskii,63,M,652,France,4,High School,$40K - $60K,Blue,5007,1050,28,0,2,1,1,188603.07,0,0
710027508,01/01/2019 04:02,Existing Customer,Collins,61,M,729,Germany,6,Graduate,$60K - $80K,Blue,1616,1389,33,63669.42,1,1,0,145111.37,0,0
787464408,01/01/2019 04:03,Existing Customer,Russo,53,M,642,France,3,Uneducated,$60K - $80K,Blue,19116,1184,29,0,2,0,0,171463.83,0,0
783542133,01/01/2019 04:03,Existing Customer,Skinner,53,F,806,Germany,0,Graduate,Less than $40K,Blue,2759,2093,42,135296.33,1,1,0,182822.5,0,0
708330858,01/01/2019 04:04,Attrited Customer,Robertson,57,M,744,Spain,2,Graduate,$120K +,Blue,8249,678,11,153804.44,1,1,1,87213.33,0,0
714426783,01/01/2019 04:06,Existing Customer,Atkinson,38,F,474,Spain,3,Graduate,Unknown,Blue,14041,1467,29,0,2,0,0,57175.32,0,0
712701333,01/01/2019 04:07,Existing Customer,Doyle,53,M,559,France,2,High School,$60K - $80K,Blue,5264,1219,27,147069.78,1,1,0,120540.83,0,1
709494483,01/01/2019 04:08,Existing Customer,Ritchie,63,F,706,Spain,9,Unknown,Less than $40K,Blue,2420,1730,36,0,2,1,1,28714.34,0,0
773373108,01/01/2019 04:08,Existing Customer,McEncroe,49,F,628,Spain,3,High School,Less than $40K,Blue,2826,1025,28,0,1,1,0,85426.28,0,0
715812258,01/01/2019 04:09,Existing Customer,Pearson,45,M,429,France,4,High School,$80K - $120K,Blue,12518,1165,33,95741.75,1,1,0,46170.75,0,0
778286433,01/01/2019 04:12,Existing Customer,Gordon,67,M,525,Spain,2,Graduate,$40K - $60K,Blue,5876,2133,55,145965.33,1,1,1,64448.36,0,0
789270033,01/01/2019 04:13,Existing Customer,Ts'ai,48,M,680,France,8,Graduate,$80K - $120K,Silver,34516,1122,13,141441.75,1,1,1,16278.97,0,0
711569433,01/01/2019 04:13,Existing Customer,Lung,51,F,749,France,1,Uneducated,Less than $40K,Blue,9648,1083,22,139290.41,1,1,0,182855.42,0,1
720214833,01/01/2019 04:14,Existing Customer,Yuan,52,M,763,France,4,High School,$80K - $120K,Silver,34516,1234,23,0,2,0,0,50404.72,0,0
